"author_name","category","per_curiam","case_name","date_filed","federal_cite_one","absolute_url","cluster","year_filed","scdb_id","scdb_decision_direction","scdb_votes_majority","scdb_votes_minority"
"justice burger","concurring",TRUE,"Belcher v. Stengel",1976-11-30,"429 U.S. 118","https://www.courtlistener.com/opinion/109562/belcher-v-stengel/","https://www.courtlistener.com/api/rest/v3/clusters/109562/",1976,"1976-017",1,9,0
"justice o'connor","majority",FALSE,"Hathorn v. Lovorn",1982-09-09,"457 U.S. 255","https://www.courtlistener.com/opinion/110743/hathorn-v-lovorn/","https://www.courtlistener.com/api/rest/v3/clusters/110743/",1982,"1981-121",2,8,1
"justice rehnquist","dissenting",FALSE,"Hathorn v. Lovorn",1982-09-09,"457 U.S. 255","https://www.courtlistener.com/opinion/110743/hathorn-v-lovorn/","https://www.courtlistener.com/api/rest/v3/clusters/110743/",1982,"1981-121",2,8,1
"justice powell","majority",FALSE,"United States v. Marine Bancorporation, Inc.",1974-06-26,"418 U.S. 602","https://www.courtlistener.com/opinion/109098/united-states-v-marine-bancorporation-inc/","https://www.courtlistener.com/api/rest/v3/clusters/109098/",1974,"1973-169",1,5,3
"justice white","dissenting",FALSE,"United States v. Marine Bancorporation, Inc.",1974-06-26,"418 U.S. 602","https://www.courtlistener.com/opinion/109098/united-states-v-marine-bancorporation-inc/","https://www.courtlistener.com/api/rest/v3/clusters/109098/",1974,"1973-169",1,5,3
"justice o'connor","majority",FALSE,"O'CONNOR v. Ortega",1987-03-31,"480 U.S. 709","https://www.courtlistener.com/opinion/111851/oconnor-v-ortega/","https://www.courtlistener.com/api/rest/v3/clusters/111851/",1987,"1986-064",1,5,4
"justice scalia","concurring",FALSE,"O'CONNOR v. Ortega",1987-03-31,"480 U.S. 709","https://www.courtlistener.com/opinion/111851/oconnor-v-ortega/","https://www.courtlistener.com/api/rest/v3/clusters/111851/",1987,"1986-064",1,5,4
"justice blackmun","dissenting",FALSE,"O'CONNOR v. Ortega",1987-03-31,"480 U.S. 709","https://www.courtlistener.com/opinion/111851/oconnor-v-ortega/","https://www.courtlistener.com/api/rest/v3/clusters/111851/",1987,"1986-064",1,5,4
"justice breyer","majority",FALSE,"Castillo v. United States",2000-06-05,"530 U.S. 120","https://www.courtlistener.com/opinion/118373/castillo-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/118373/",2000,"1999-071",2,9,0
"justice stewart","majority",FALSE,"Schlesinger v. Ballard",1975-03-03,"419 U.S. 498","https://www.courtlistener.com/opinion/109132/schlesinger-v-ballard/","https://www.courtlistener.com/api/rest/v3/clusters/109132/",1975,"1974-024",1,5,4
"justice brennan","dissenting",FALSE,"Schlesinger v. Ballard",1975-03-03,"419 U.S. 498","https://www.courtlistener.com/opinion/109132/schlesinger-v-ballard/","https://www.courtlistener.com/api/rest/v3/clusters/109132/",1975,"1974-024",1,5,4
"justice white","second_dissenting",FALSE,"Schlesinger v. Ballard",1975-03-03,"419 U.S. 498","https://www.courtlistener.com/opinion/109132/schlesinger-v-ballard/","https://www.courtlistener.com/api/rest/v3/clusters/109132/",1975,"1974-024",1,5,4
"justice stevens","majority",FALSE,"Boeing Co. v. United States",2003-03-04,"537 U.S. 437","https://www.courtlistener.com/opinion/122262/boeing-co-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/122262/",2003,"2002-023",2,7,2
"justice thomas","dissenting",FALSE,"Boeing Co. v. United States",2003-03-04,"537 U.S. 437","https://www.courtlistener.com/opinion/122262/boeing-co-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/122262/",2003,"2002-023",2,7,2
"justice stevens","majority",FALSE,"Beck v. Alabama",1980-06-20,"447 U.S. 625","https://www.courtlistener.com/opinion/110313/beck-v-alabama/","https://www.courtlistener.com/api/rest/v3/clusters/110313/",1980,"1979-129",2,7,2
"justice brennan","concurring",FALSE,"Beck v. Alabama",1980-06-20,"447 U.S. 625","https://www.courtlistener.com/opinion/110313/beck-v-alabama/","https://www.courtlistener.com/api/rest/v3/clusters/110313/",1980,"1979-129",2,7,2
"justice rehnquist","dissenting",FALSE,"Beck v. Alabama",1980-06-20,"447 U.S. 625","https://www.courtlistener.com/opinion/110313/beck-v-alabama/","https://www.courtlistener.com/api/rest/v3/clusters/110313/",1980,"1979-129",2,7,2
"justice blackmun","majority",FALSE,"Graham v. Richardson",1971-06-14,"403 U.S. 365","https://www.courtlistener.com/opinion/108373/graham-v-richardson/","https://www.courtlistener.com/api/rest/v3/clusters/108373/",1971,"1970-134",2,9,0
"justice white","majority",FALSE,"James v. Kentucky",1984-06-25,"466 U.S. 341","https://www.courtlistener.com/opinion/111152/james-v-kentucky/","https://www.courtlistener.com/api/rest/v3/clusters/111152/",1984,"1983-073",2,7,1
"justice o'connor","majority",FALSE,"Bailey v. United States",1995-12-06,"516 U.S. 137","https://www.courtlistener.com/opinion/117985/bailey-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/117985/",1995,"1995-011",2,9,0
"justice stewart","majority",FALSE,"United States v. Enmons",1973-02-22,"410 U.S. 396","https://www.courtlistener.com/opinion/108723/united-states-v-enmons/","https://www.courtlistener.com/api/rest/v3/clusters/108723/",1973,"1972-058",2,5,4
"justice blackmun","concurring",FALSE,"United States v. Enmons",1973-02-22,"410 U.S. 396","https://www.courtlistener.com/opinion/108723/united-states-v-enmons/","https://www.courtlistener.com/api/rest/v3/clusters/108723/",1973,"1972-058",2,5,4
"justice douglas","dissenting",FALSE,"United States v. Enmons",1973-02-22,"410 U.S. 396","https://www.courtlistener.com/opinion/108723/united-states-v-enmons/","https://www.courtlistener.com/api/rest/v3/clusters/108723/",1973,"1972-058",2,5,4
"justice blackmun","majority",FALSE,"Dowling v. United States",1985-06-28,"473 U.S. 207","https://www.courtlistener.com/opinion/111502/dowling-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/111502/",1985,"1984-153",2,6,3
"justice powell","dissenting",FALSE,"Dowling v. United States",1985-06-28,"473 U.S. 207","https://www.courtlistener.com/opinion/111502/dowling-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/111502/",1985,"1984-153",2,6,3
"justice white","majority",FALSE,"Barefoot v. Estelle",1983-07-06,"463 U.S. 880","https://www.courtlistener.com/opinion/111017/barefoot-v-estelle/","https://www.courtlistener.com/api/rest/v3/clusters/111017/",1983,"1982-160",1,6,3
"justice stevens","concurring",FALSE,"Barefoot v. Estelle",1983-07-06,"463 U.S. 880","https://www.courtlistener.com/opinion/111017/barefoot-v-estelle/","https://www.courtlistener.com/api/rest/v3/clusters/111017/",1983,"1982-160",1,6,3
"justice marshall","dissenting",FALSE,"Barefoot v. Estelle",1983-07-06,"463 U.S. 880","https://www.courtlistener.com/opinion/111017/barefoot-v-estelle/","https://www.courtlistener.com/api/rest/v3/clusters/111017/",1983,"1982-160",1,6,3
"justice blackmun","second_dissenting",FALSE,"Barefoot v. Estelle",1983-07-06,"463 U.S. 880","https://www.courtlistener.com/opinion/111017/barefoot-v-estelle/","https://www.courtlistener.com/api/rest/v3/clusters/111017/",1983,"1982-160",1,6,3
"justice blackmun","majority",FALSE,"Donaldson v. United States",1971-01-25,"400 U.S. 517","https://www.courtlistener.com/opinion/108236/donaldson-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/108236/",1971,"1970-030",2,9,0
"justice douglas","concurring",FALSE,"Donaldson v. United States",1971-01-25,"400 U.S. 517","https://www.courtlistener.com/opinion/108236/donaldson-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/108236/",1971,"1970-030",2,9,0
"justice blackmun","majority",FALSE,"Thor Power Tool Co. v. Commissioner",1979-01-16,"439 U.S. 522","https://www.courtlistener.com/opinion/109974/thor-power-tool-co-v-commissioner/","https://www.courtlistener.com/api/rest/v3/clusters/109974/",1979,"1978-032",2,9,0
"justice brennan","majority",FALSE,"Board of Pardons v. Allen",1987-06-09,"482 U.S. 369","https://www.courtlistener.com/opinion/111914/board-of-pardons-v-allen/","https://www.courtlistener.com/api/rest/v3/clusters/111914/",1987,"1986-120",2,6,3
"justice o'connor","dissenting",FALSE,"Board of Pardons v. Allen",1987-06-09,"482 U.S. 369","https://www.courtlistener.com/opinion/111914/board-of-pardons-v-allen/","https://www.courtlistener.com/api/rest/v3/clusters/111914/",1987,"1986-120",2,6,3
"justice breyer","majority",FALSE,"Wisconsin Dept. of Corrections v. Schacht",1998-06-25,"524 U.S. 381","https://www.courtlistener.com/opinion/118236/wisconsin-dept-of-corrections-v-schacht/","https://www.courtlistener.com/api/rest/v3/clusters/118236/",1998,"1997-093",2,9,0
"justice kennedy","concurring",FALSE,"Wisconsin Dept. of Corrections v. Schacht",1998-06-25,"524 U.S. 381","https://www.courtlistener.com/opinion/118236/wisconsin-dept-of-corrections-v-schacht/","https://www.courtlistener.com/api/rest/v3/clusters/118236/",1998,"1997-093",2,9,0
"justice brennan","majority",FALSE,"Sakraida v. Ag Pro, Inc.",1976-06-21,"425 U.S. 273","https://www.courtlistener.com/opinion/109427/sakraida-v-ag-pro-inc/","https://www.courtlistener.com/api/rest/v3/clusters/109427/",1976,"1975-075",2,9,0
"justice powell","majority",FALSE,"Cuyler v. Sullivan",1980-05-12,"446 U.S. 335","https://www.courtlistener.com/opinion/110256/cuyler-v-sullivan/","https://www.courtlistener.com/api/rest/v3/clusters/110256/",1980,"1979-083",1,8,1
"justice stevens","concurring",TRUE,"Montana v. Imlay",1992-11-03,"506 U.S. 5","https://www.courtlistener.com/opinion/112791/montana-v-imlay/","https://www.courtlistener.com/api/rest/v3/clusters/112791/",1992,"1992-002",1,8,0
"justice white","dissenting",TRUE,"Montana v. Imlay",1992-11-03,"506 U.S. 5","https://www.courtlistener.com/opinion/112791/montana-v-imlay/","https://www.courtlistener.com/api/rest/v3/clusters/112791/",1992,"1992-002",1,8,0
"justice rehnquist","majority",FALSE,"Parker v. Levy",1974-06-19,"417 U.S. 733","https://www.courtlistener.com/opinion/109077/parker-v-levy/","https://www.courtlistener.com/api/rest/v3/clusters/109077/",1974,"1973-149",1,5,3
"justice blackmun","concurring",FALSE,"Parker v. Levy",1974-06-19,"417 U.S. 733","https://www.courtlistener.com/opinion/109077/parker-v-levy/","https://www.courtlistener.com/api/rest/v3/clusters/109077/",1974,"1973-149",1,5,3
"justice douglas","dissenting",FALSE,"Parker v. Levy",1974-06-19,"417 U.S. 733","https://www.courtlistener.com/opinion/109077/parker-v-levy/","https://www.courtlistener.com/api/rest/v3/clusters/109077/",1974,"1973-149",1,5,3
"justice stewart","second_dissenting",FALSE,"Parker v. Levy",1974-06-19,"417 U.S. 733","https://www.courtlistener.com/opinion/109077/parker-v-levy/","https://www.courtlistener.com/api/rest/v3/clusters/109077/",1974,"1973-149",1,5,3
"justice rehnquist","majority",FALSE,"United States v. Texas",1993-04-05,"507 U.S. 529","https://www.courtlistener.com/opinion/112841/united-states-v-texas/","https://www.courtlistener.com/api/rest/v3/clusters/112841/",1993,"1992-052",2,8,1
"justice stevens","dissenting",FALSE,"United States v. Texas",1993-04-05,"507 U.S. 529","https://www.courtlistener.com/opinion/112841/united-states-v-texas/","https://www.courtlistener.com/api/rest/v3/clusters/112841/",1993,"1992-052",2,8,1
"justice o'connor","majority",FALSE,"United States v. Hensley",1985-01-08,"469 U.S. 221","https://www.courtlistener.com/opinion/111294/united-states-v-hensley/","https://www.courtlistener.com/api/rest/v3/clusters/111294/",1985,"1984-015",1,9,0
"justice brennan","concurring",FALSE,"United States v. Hensley",1985-01-08,"469 U.S. 221","https://www.courtlistener.com/opinion/111294/united-states-v-hensley/","https://www.courtlistener.com/api/rest/v3/clusters/111294/",1985,"1984-015",1,9,0
"justice ginsburg","majority",FALSE,"Wood v. Milyard",2012-04-24,"132 S. Ct. 1826","https://www.courtlistener.com/opinion/798510/wood-v-milyard/","https://www.courtlistener.com/api/rest/v3/clusters/798510/",2012,"2011-051",2,9,0
"justice thomas","concurring",FALSE,"Wood v. Milyard",2012-04-24,"132 S. Ct. 1826","https://www.courtlistener.com/opinion/798510/wood-v-milyard/","https://www.courtlistener.com/api/rest/v3/clusters/798510/",2012,"2011-051",2,9,0
"justice ginsburg","majority",FALSE,"Preston v. Ferrer",2008-02-20,"552 U.S. 346","https://www.courtlistener.com/opinion/145830/preston-v-ferrer/","https://www.courtlistener.com/api/rest/v3/clusters/145830/",2008,"2007-018",2,8,1
"justice thomas","dissenting",FALSE,"Preston v. Ferrer",2008-02-20,"552 U.S. 346","https://www.courtlistener.com/opinion/145830/preston-v-ferrer/","https://www.courtlistener.com/api/rest/v3/clusters/145830/",2008,"2007-018",2,8,1
"justice stevens","majority",FALSE,"Thompson v. Oklahoma",1988-06-29,"487 U.S. 815","https://www.courtlistener.com/opinion/112142/thompson-v-oklahoma/","https://www.courtlistener.com/api/rest/v3/clusters/112142/",1988,"1987-153",2,5,3
"justice o'connor","concurring",FALSE,"Thompson v. Oklahoma",1988-06-29,"487 U.S. 815","https://www.courtlistener.com/opinion/112142/thompson-v-oklahoma/","https://www.courtlistener.com/api/rest/v3/clusters/112142/",1988,"1987-153",2,5,3
"justice scalia","dissenting",FALSE,"Thompson v. Oklahoma",1988-06-29,"487 U.S. 815","https://www.courtlistener.com/opinion/112142/thompson-v-oklahoma/","https://www.courtlistener.com/api/rest/v3/clusters/112142/",1988,"1987-153",2,5,3
"justice brennan","majority",FALSE,"Western & Southern Life Ins. Co. v. State Bd. of Equalization of Cal.",1981-05-26,"451 U.S. 648","https://www.courtlistener.com/opinion/110485/western-southern-life-ins-co-v-state-bd-of-equalization-of-cal/","https://www.courtlistener.com/api/rest/v3/clusters/110485/",1981,"1980-096",2,7,2
"justice stevens","dissenting",FALSE,"Western & Southern Life Ins. Co. v. State Bd. of Equalization of Cal.",1981-05-26,"451 U.S. 648","https://www.courtlistener.com/opinion/110485/western-southern-life-ins-co-v-state-bd-of-equalization-of-cal/","https://www.courtlistener.com/api/rest/v3/clusters/110485/",1981,"1980-096",2,7,2
"justice o'connor","majority",FALSE,"Ingersoll-Rand Co. v. McClendon",1990-12-03,"498 U.S. 133","https://www.courtlistener.com/opinion/112512/ingersoll-rand-co-v-mcclendon/","https://www.courtlistener.com/api/rest/v3/clusters/112512/",1990,"1990-014",2,9,0
"justice powell","majority",FALSE,"NLRB v. Yeshiva Univ.",1980-02-20,"444 U.S. 672","https://www.courtlistener.com/opinion/110190/nlrb-v-yeshiva-univ/","https://www.courtlistener.com/api/rest/v3/clusters/110190/",1980,"1979-039",1,5,4
"justice brennan","dissenting",FALSE,"NLRB v. Yeshiva Univ.",1980-02-20,"444 U.S. 672","https://www.courtlistener.com/opinion/110190/nlrb-v-yeshiva-univ/","https://www.courtlistener.com/api/rest/v3/clusters/110190/",1980,"1979-039",1,5,4
"justice thomas","majority",FALSE,"Montanile v. Board of Trustees of Nat. Elevator Industry Health Benefit Plan",2016-01-20,"136 S. Ct. 651","https://www.courtlistener.com/opinion/3170727/montanile-v-board-of-trustees-of-nat-elevator-industry-health-benefit/","https://www.courtlistener.com/api/rest/v3/clusters/3170727/",2016,"2015-016",2,8,1
"justice ginsburg","dissenting",FALSE,"Montanile v. Board of Trustees of Nat. Elevator Industry Health Benefit Plan",2016-01-20,"136 S. Ct. 651","https://www.courtlistener.com/opinion/3170727/montanile-v-board-of-trustees-of-nat-elevator-industry-health-benefit/","https://www.courtlistener.com/api/rest/v3/clusters/3170727/",2016,"2015-016",2,8,1
"justice o'connor","majority",FALSE,"Cooter & Gell v. Hartmarx Corp.",1990-06-11,"496 U.S. 384","https://www.courtlistener.com/opinion/112457/cooter-gell-v-hartmarx-corp/","https://www.courtlistener.com/api/rest/v3/clusters/112457/",1990,"1989-107",2,8,1
"justice burger","majority",FALSE,"Morrison-Knudsen Constr. Co. v. Director, Office of Workers' Compensation Programs",1983-05-24,"461 U.S. 624","https://www.courtlistener.com/opinion/110939/morrison-knudsen-constr-co-v-director-office-of-workers-compensation/","https://www.courtlistener.com/api/rest/v3/clusters/110939/",1983,"1982-085",1,8,1
"justice marshall","dissenting",FALSE,"Morrison-Knudsen Constr. Co. v. Director, Office of Workers' Compensation Programs",1983-05-24,"461 U.S. 624","https://www.courtlistener.com/opinion/110939/morrison-knudsen-constr-co-v-director-office-of-workers-compensation/","https://www.courtlistener.com/api/rest/v3/clusters/110939/",1983,"1982-085",1,8,1
"justice blackmun","majority",FALSE,"Austin v. United States",1993-06-28,"509 U.S. 602","https://www.courtlistener.com/opinion/112904/austin-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/112904/",1993,"1992-115",2,9,0
"justice scalia","concurring",FALSE,"Austin v. United States",1993-06-28,"509 U.S. 602","https://www.courtlistener.com/opinion/112904/austin-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/112904/",1993,"1992-115",2,9,0
"justice stevens","majority",FALSE,"Illinois v. Abbott & Associates, Inc.",1983-03-29,"460 U.S. 557","https://www.courtlistener.com/opinion/110893/illinois-v-abbott-associates-inc/","https://www.courtlistener.com/api/rest/v3/clusters/110893/",1983,"1982-049",2,9,0
"justice brennan","concurring",FALSE,"Illinois v. Abbott & Associates, Inc.",1983-03-29,"460 U.S. 557","https://www.courtlistener.com/opinion/110893/illinois-v-abbott-associates-inc/","https://www.courtlistener.com/api/rest/v3/clusters/110893/",1983,"1982-049",2,9,0
